,bathrooms,bedrooms,price,price_type,square_feet,state
86579,2.0,2.0,1090.0,Monthly,1212,GA
86580,2.0,2.0,907.0,Monthly,980,MO
86581,2.0,2.0,915.0,Monthly,1140,GA
86582,2.0,2.0,950.0,Monthly,948,AZ
86583,2.0,3.0,931.0,Monthly,1163,TX
86584,2.0,2.0,1430.0,Monthly,1011,FL
86585,1.0,2.0,732.0,Monthly,977,TX
86586,2.0,2.0,598.0,Monthly,1018,TX
86587,2.0,2.0,1210.0,Monthly,1144,AZ
86588,2.0,3.0,818.0,Monthly,1156,TX
86589,1.0,1.0,900.0,Monthly,689,NC
86590,2.0,2.0,1950.0,Monthly,1076,CA
86591,1.0,1.0,1036.0,Monthly,900,TN
86592,1.0,1.0,850.0,Monthly,450,FL
86593,2.0,2.0,1625.0,Monthly,1101,TN
86594,2.0,2.0,1267.0,Monthly,1087,TX
86595,1.0,1.0,795.0,Monthly,619,TX
86596,2.0,3.0,1260.0,Monthly,1002,GA
86597,1.0,1.0,700.0,Monthly,640,IN
86598,2.5,3.0,2095.0,Monthly,3108,TN
86599,2.0,2.0,1315.0,Monthly,1118,TX
86600,2.0,3.0,1648.0,Monthly,1651,GA
86601,2.0,2.0,1582.0,Monthly,1373,GA
86602,1.0,1.0,1538.0,Monthly,720,NC
86603,1.0,1.0,1117.0,Monthly,818,GA
86604,1.0,1.0,1092.0,Monthly,753,GA
86605,1.0,1.0,3219.0,Monthly,517,CA
86606,2.0,2.0,2227.0,Monthly,943,TN
86607,1.0,1.0,2500.0,Monthly,756,CA
86608,2.0,2.0,1011.0,Monthly,1000,GA
86609,1.0,1.0,755.0,Monthly,539,AZ
86610,1.5,1.0,1660.0,Monthly,930,TX
86611,2.0,2.0,1597.0,Monthly,1150,FL
86612,1.0,1.0,795.0,Monthly,748,TX
86613,2.0,2.0,1059.0,Monthly,1150,GA
86614,2.0,3.0,939.0,Monthly,1435,MS
86615,1.0,1.0,1403.0,Monthly,850,GA
86616,2.0,2.0,1255.0,Monthly,1290,GA
86617,2.0,2.0,2297.0,Monthly,1222,TN
86618,1.0,1.0,890.0,Monthly,725,TX
86619,2.0,2.0,2439.0,Monthly,945,TN
86620,1.0,1.0,938.0,Monthly,519,GA
86621,2.0,3.0,1618.0,Monthly,1296,TX
86622,1.0,1.0,1424.0,Monthly,852,FL
86623,2.0,2.0,1095.0,Monthly,1193,TX
86624,2.0,2.0,2143.0,Monthly,998,CA
86625,1.0,1.0,1325.0,Monthly,840,FL
86626,1.0,1.0,960.0,Monthly,875,NC
86627,2.0,2.0,1075.0,Monthly,986,TX
86628,2.5,3.0,1750.0,Monthly,2612,TN
86629,2.0,2.0,1571.0,Monthly,1180,FL
86630,1.5,3.0,1100.0,Monthly,1677,TX
86631,1.0,1.0,875.0,Monthly,739,NC
86632,2.0,2.0,1170.0,Monthly,1061,TX
86633,1.0,2.0,915.0,Monthly,847,IN
86634,2.0,2.0,1276.0,Monthly,1046,TX
86635,2.0,2.0,1988.0,Monthly,1073,GA
86636,1.0,1.0,1090.0,Monthly,756,IN
86637,1.0,1.0,899.0,Monthly,896,TN
86638,1.0,1.0,1195.0,Monthly,663,TX
86639,1.0,1.0,1014.0,Monthly,811,GA
86640,1.0,2.0,1554.0,Monthly,1100,GA
86641,2.0,2.0,1335.0,Monthly,1067,TX
86642,1.0,1.0,1335.0,Monthly,755,FL
86643,1.0,1.0,1795.0,Monthly,850,CA
86644,1.0,1.0,1950.0,Monthly,864,CA
86645,1.5,2.0,899.0,Monthly,1024,IN
86646,2.0,1.0,879.0,Monthly,1195,IN
86647,1.0,2.0,897.0,Monthly,868,IN
86648,3.0,4.0,3330.0,Monthly,1463,CA
86649,2.0,2.0,1153.0,Monthly,953,TN
86650,2.0,3.0,1660.0,Monthly,1473,NC
86651,2.0,2.0,1365.0,Monthly,1275,NC
86652,2.0,3.0,1195.0,Monthly,1181,TX
86653,1.0,1.0,1030.0,Monthly,824,NC
86654,2.0,3.0,1370.0,Monthly,1305,GA
86655,2.0,2.0,3338.0,Monthly,1153,CA
86656,2.0,2.0,2099.0,Monthly,978,MD
86657,1.0,1.0,1121.0,Monthly,755,AL
86658,1.0,3.0,1995.0,Monthly,1530,MD
86659,2.0,2.0,2623.0,Monthly,950,CA
86660,2.0,2.0,2963.0,Monthly,1050,CA
86661,2.5,2.0,1300.0,Monthly,1060,SC
86662,2.5,3.0,2060.0,Monthly,1879,NY
86663,1.0,1.0,943.0,Monthly,820,SC
86664,1.0,1.0,3330.0,Monthly,653,CA
86665,1.0,2.0,350.0,Monthly,600,AL
86666,2.0,2.0,910.0,Monthly,1110,SC
86667,1.0,1.0,3925.0,Monthly,793,CA
86668,1.0,2.0,750.0,Monthly,500,TX
86669,2.0,3.0,1305.0,Monthly,1330,IL
86670,1.0,1.0,3785.0,Monthly,670,CA
86671,1.0,1.0,920.0,Monthly,670,TX
86672,1.0,1.0,2195.0,Monthly,789,FL
86673,2.0,3.0,1485.0,Monthly,1200,TX
86674,1.0,2.0,1135.0,Monthly,945,MN
86675,2.0,2.0,1850.0,Monthly,1200,NY
86676,1.0,3.0,1525.0,Monthly,1150,MN
86677,1.0,1.0,839.0,Monthly,623,TX
86678,1.0,2.0,1485.0,Monthly,1093,NY
86679,1.0,1.0,2636.0,Monthly,674,CA
86680,1.0,1.0,1014.0,Monthly,726,MN
86681,2.0,2.0,1399.0,Monthly,1210,SC
86682,1.0,1.0,2076.0,Monthly,700,CA
86683,1.0,1.0,1030.0,Monthly,773,SC
86684,1.0,1.0,950.0,Monthly,600,SC
86685,2.0,2.0,1555.0,Monthly,1042,MN
86686,1.0,1.0,975.0,Monthly,752,SC
86687,1.0,1.0,860.0,Monthly,650,NY
86688,1.0,2.0,2485.0,Monthly,761,CA
86689,2.0,2.0,2197.0,Monthly,872,CA
86690,2.0,2.0,2197.0,Monthly,872,CA
86691,2.0,2.0,1045.0,Monthly,1096,SC
86692,2.0,2.0,999.0,Monthly,993,SC
86693,2.5,2.0,2295.0,Monthly,1500,CA
86694,1.5,1.0,2300.0,Monthly,1144,FL
86695,2.0,2.0,3933.0,Monthly,1178,FL
86696,1.0,2.0,1392.0,Monthly,851,MD
86697,1.0,2.0,1211.0,Monthly,454,MN
86698,2.0,3.0,1065.0,Monthly,1264,SC
86699,1.0,1.0,1399.0,Monthly,808,NY
86700,1.0,2.0,862.0,Monthly,931,MN
86701,1.0,1.0,1100.0,Monthly,755,TX
86702,1.0,1.0,875.0,Monthly,781,SC
86703,2.0,2.0,2980.0,Monthly,1302,NY
86704,1.0,1.0,1870.0,Monthly,605,NY
86705,2.0,2.0,1270.0,Monthly,1076,SC
86706,2.0,3.0,2800.0,Monthly,920,FL
86707,2.0,3.0,850.0,Monthly,1035,SC
86708,1.0,1.0,860.0,Monthly,758,TX
86709,1.0,1.0,880.0,Monthly,821,SC
86710,1.0,1.0,1125.0,Monthly,850,TX
86711,1.0,1.0,850.0,Monthly,733,TX
86712,1.0,1.0,859.0,Monthly,734,SC
86713,1.0,1.0,650.0,Monthly,1000,SC
86714,1.0,1.0,1730.0,Monthly,840,MD
86715,1.0,2.0,1085.0,Monthly,800,SC
86716,1.0,1.0,1327.0,Monthly,699,MI
86717,1.0,1.0,930.0,Monthly,738,SC
86718,1.0,1.0,1315.0,Monthly,788,MD
86719,1.0,1.0,1457.0,Monthly,812,TX
86720,2.0,2.0,2669.0,Monthly,1080,CA
86721,1.0,2.0,1450.0,Monthly,770,CA
86722,1.0,1.0,1695.0,Monthly,788,CA
86723,1.0,1.0,1800.0,Monthly,815,IL
86724,2.0,2.0,3089.0,Monthly,1080,CA
86725,1.0,1.0,3040.0,Monthly,845,IL
86726,2.0,2.0,1140.0,Monthly,1025,SC
86727,1.0,1.0,2019.0,Monthly,585,CA
86728,2.0,2.0,2228.0,Monthly,1150,CA
86729,1.0,3.0,1459.0,Monthly,569,MD
86730,1.5,2.0,2100.0,Monthly,1000,NY
86731,2.0,2.0,1260.0,Monthly,1200,CA
86732,2.0,3.0,2000.0,Monthly,1600,IL
86733,1.0,1.0,1335.0,Monthly,702,CA
86734,2.0,2.0,910.0,Monthly,848,TX
86735,1.0,2.0,2000.0,Monthly,1026,NY
86736,1.0,1.0,1250.0,Monthly,712,FL
86737,1.0,1.0,1020.0,Monthly,531,IL
86738,2.0,2.0,2400.0,Monthly,842,NY
86739,1.0,1.0,1760.0,Monthly,978,FL
86740,2.0,2.0,1499.0,Monthly,1082,FL
86741,1.0,1.0,894.0,Monthly,788,SC
86742,1.0,1.0,2029.0,Monthly,738,CA
86743,1.0,1.0,1608.0,Monthly,1001,FL
86744,2.0,2.0,850.0,Monthly,960,MI
86745,1.0,2.0,1091.0,Monthly,911,MI
86746,1.0,1.0,2321.0,Monthly,643,RI
86747,2.0,3.0,1750.0,Monthly,1024,FL
86748,2.0,2.0,1318.0,Monthly,1053,TX
86749,2.0,2.0,2910.0,Monthly,932,RI
86750,1.0,1.0,1960.0,Monthly,815,CA
86751,2.0,4.0,4334.0,Monthly,1392,RI
86752,1.0,1.0,725.0,Monthly,700,RI
86753,2.0,2.0,2996.0,Monthly,1122,MD
86754,1.0,1.0,2450.0,Monthly,737,CA
86755,2.0,2.0,3440.0,Monthly,1199,CA
86756,1.0,1.0,3965.0,Monthly,684,CA
86757,2.0,2.0,2105.0,Monthly,1050,CA
86758,2.0,2.0,1580.0,Monthly,1288,PA
86759,2.5,4.0,2000.0,Monthly,2400,MI
86760,2.0,2.0,1772.0,Monthly,1199,PA
86761,2.0,3.0,2400.0,Monthly,1411,CA
86762,1.0,1.0,1330.0,Monthly,670,IL
86763,2.0,2.0,4196.0,Monthly,1208,IL
86764,1.0,1.0,1391.0,Monthly,450,CA
86765,1.5,2.0,1470.0,Monthly,960,PA
86766,1.0,1.0,735.0,Monthly,623,TX
86767,2.0,2.0,3262.0,Monthly,993,IL
86768,2.0,3.0,3995.0,Monthly,1500,NY
86769,1.0,1.0,2676.0,Monthly,822,IL
86770,1.0,1.0,1238.0,Monthly,737,MD
86771,1.0,1.0,1885.0,Monthly,678,CA
86772,1.0,2.0,1780.0,Monthly,600,NY
86773,2.0,2.0,2315.0,Monthly,948,CA
86774,1.0,2.0,2310.0,Monthly,849,CA
86775,1.0,2.0,2335.0,Monthly,874,CA
86776,1.0,1.0,1180.0,Monthly,792,TX
86777,1.0,2.0,950.0,Monthly,856,FL
86778,2.0,2.0,1395.0,Monthly,1144,TX
86779,1.0,2.0,769.0,Monthly,866,MI
86780,1.0,1.0,985.0,Monthly,755,MI
86781,1.0,1.0,3089.0,Monthly,671,CA
86782,2.0,3.0,950.0,Monthly,1080,MI
86783,1.5,3.0,1295.0,Monthly,981,MI
86784,2.0,4.0,1500.0,Monthly,1860,MI
86785,1.0,1.0,1435.0,Monthly,1134,TX
86786,1.0,1.0,1218.0,Monthly,878,FL
86787,1.0,1.0,930.0,Monthly,610,TX
86788,1.0,1.0,3885.0,Monthly,1082,CA
86789,2.0,2.0,1125.0,Monthly,1073,TX
86790,1.0,2.0,935.0,Monthly,1000,MI
86791,2.0,2.0,2159.0,Monthly,884,PA
86792,2.0,2.0,3277.0,Monthly,1103,CA
86793,1.0,1.0,690.0,Monthly,560,PA
86794,2.0,2.0,1543.0,Monthly,1239,FL
86795,1.0,2.0,809.0,Monthly,374,IL
86796,1.0,1.0,955.0,Monthly,608,TX
86797,1.0,2.0,1300.0,Monthly,550,PA
86798,2.0,2.0,2095.0,Monthly,1029,CA
86799,1.0,2.0,724.0,Monthly,775,MI
86800,1.0,3.0,950.0,Monthly,888,MI
86801,1.0,1.0,2635.0,Monthly,797,CA
86802,1.0,1.0,2536.0,Monthly,759,CA
86803,1.0,1.0,2531.0,Monthly,746,CA
86804,1.0,1.0,1470.0,Monthly,810,MI
86805,2.0,3.0,1685.0,Monthly,1535,FL
86806,2.0,2.0,1675.0,Monthly,1305,FL
86807,1.5,1.0,1895.0,Monthly,1210,MI
86808,1.0,2.0,619.0,Monthly,436,NC
86809,1.0,1.0,675.0,Monthly,750,MI
86810,1.0,1.0,1990.0,Monthly,609,PA
86811,2.0,2.0,1142.0,Monthly,1175,TX
86812,2.0,2.0,1849.0,Monthly,1566,TX
86813,1.0,3.0,1100.0,Monthly,1175,MI
86814,1.0,1.0,1525.0,Monthly,555,PA
86815,1.0,1.0,2040.0,Monthly,685,PA
86816,1.0,2.0,1400.0,Monthly,1174,MA
86817,1.0,2.0,2912.0,Monthly,748,CA
86818,1.0,1.0,1867.0,Monthly,969,TX
86819,1.0,2.0,909.0,Monthly,450,FL
86820,2.0,2.0,2137.0,Monthly,1171,TX
86821,1.0,1.0,1754.0,Monthly,720,TX
86822,2.0,4.0,2495.0,Monthly,1700,IL
86823,2.0,2.0,3240.0,Monthly,1178,CA
86824,1.0,1.0,760.0,Monthly,678,TX
86825,1.0,1.0,1930.0,Monthly,783,CA
86826,2.0,2.0,845.0,Monthly,924,FL
86827,2.0,2.0,1010.0,Monthly,903,FL
86828,1.0,1.0,1574.0,Monthly,735,VA
86829,2.0,2.0,3700.0,Monthly,1000,CA
86830,1.0,1.0,1129.0,Monthly,510,FL
86831,1.0,1.0,1254.0,Monthly,651,PA
86832,1.0,1.0,2640.0,Monthly,805,NY
86833,1.0,1.0,2199.0,Monthly,647,CA
86834,1.0,1.0,1095.0,Monthly,720,FL
86835,1.0,1.0,2558.0,Monthly,905,CA
86836,1.0,1.0,2095.0,Monthly,640,CA
86837,1.0,2.0,2025.0,Monthly,797,CA
86838,2.0,2.0,2542.0,Monthly,1125,CA
86839,2.0,3.0,3750.0,Monthly,1800,MA
86840,2.0,3.0,1305.0,Monthly,1177,FL
86841,2.0,2.0,1758.0,Monthly,1109,CA
86842,2.0,2.0,1840.0,Monthly,1121,CA
86843,1.0,1.0,800.0,Monthly,651,TX
86844,1.0,3.0,2695.0,Monthly,900,NY
86845,2.0,2.0,2045.0,Monthly,1143,FL
86846,2.0,2.0,1675.0,Monthly,1020,CA
86847,1.0,1.0,1280.0,Monthly,631,TX
86848,2.0,2.0,795.0,Monthly,1005,ID
86849,2.0,3.0,1500.0,Monthly,1351,ID
86850,1.0,1.0,870.0,Monthly,870,TX
86851,1.0,1.0,3180.0,Monthly,898,MA
86852,1.0,1.0,3009.0,Monthly,724,MA
86853,2.0,3.0,1500.0,Monthly,1378,NC
86854,1.0,1.0,1385.0,Monthly,781,CA
86855,2.0,2.0,1355.0,Monthly,1100,FL
86856,2.0,3.0,1783.0,Monthly,1453,NC
86857,2.0,2.0,1981.0,Monthly,909,MA
86858,1.0,2.0,650.0,Monthly,896,ID
86859,2.0,2.0,1430.0,Monthly,1157,FL
86860,1.0,1.0,645.0,Monthly,600,TX
86861,2.0,2.0,1350.0,Monthly,1192,NC
86862,1.5,2.0,1157.0,Monthly,1146,NC
86863,2.0,3.0,1395.0,Monthly,1345,NC
86864,1.0,1.0,1128.0,Monthly,655,TX
86865,2.0,2.0,1330.0,Monthly,1186,FL
86866,2.0,3.0,2375.0,Monthly,1908,TX
86867,2.0,2.0,1196.0,Monthly,985,NC
86868,2.0,2.0,1118.0,Monthly,983,NC
86869,2.0,2.0,1153.0,Monthly,983,NC
86870,2.0,4.0,4890.0,Monthly,750,NY
86871,2.0,3.0,969.0,Monthly,1083,TX
86872,1.0,1.0,685.0,Monthly,532,PA
86873,1.0,1.0,920.0,Monthly,902,TX
86874,1.0,1.0,1593.0,Monthly,801,PA
86875,2.0,1.0,3995.0,Monthly,847,NY
86876,1.0,1.0,928.0,Monthly,660,NC
86877,1.0,1.0,550.0,Monthly,643,TX
86878,2.0,2.0,1350.0,Monthly,1092,NC
86879,2.0,2.0,1288.0,Monthly,1180,NC
86880,1.0,1.0,550.0,Monthly,643,TX
86881,1.0,1.0,910.0,Monthly,709,NC
86882,2.0,2.0,1175.0,Monthly,1463,GA
86883,1.0,2.0,1575.0,Monthly,1575,PA
86884,2.0,3.0,1616.0,Monthly,1032,TX
86885,1.0,1.0,813.0,Monthly,841,TX
86886,3.0,4.0,4280.0,Monthly,2847,NC
86887,2.0,3.0,2270.0,Monthly,1338,CA
86888,1.0,1.0,1005.0,Monthly,704,NC
86889,1.0,1.0,2895.0,Monthly,750,NY
86890,1.0,2.0,2600.0,Monthly,750,NY
86891,2.0,2.0,1800.0,Monthly,1241,TX
86892,2.0,2.0,1099.0,Monthly,1067,WI
86893,1.0,2.0,1118.0,Monthly,1141,FL
86894,2.0,2.0,1405.0,Monthly,1108,TX
86895,1.0,1.0,780.0,Monthly,800,FL
86896,2.0,2.0,2398.0,Monthly,1045,CA
86897,2.0,2.0,1472.0,Monthly,1000,NC
86898,1.0,1.0,1036.0,Monthly,791,NC
86899,1.0,3.0,2250.0,Monthly,1400,MA
86900,1.0,1.0,1355.0,Monthly,746,FL
86901,2.0,2.0,1615.0,Monthly,1143,FL
86902,1.0,3.0,2950.0,Monthly,1150,MA
86903,2.0,2.0,1300.0,Monthly,1124,TX
86904,1.0,1.0,888.0,Monthly,770,GA
86905,1.0,1.0,1149.0,Monthly,705,FL
86906,2.0,2.0,2975.0,Monthly,1251,MA
86907,1.0,1.0,808.0,Monthly,550,FL
86908,1.0,1.0,1062.0,Monthly,800,TX
86909,1.0,1.0,1036.0,Monthly,750,TX
86910,2.0,3.0,1505.0,Monthly,1550,FL
86911,2.0,2.0,1735.0,Monthly,1292,FL
86912,1.0,1.0,982.0,Monthly,704,FL
86913,1.0,1.0,869.0,Monthly,675,GA
86914,1.0,1.0,1115.0,Monthly,754,NC
86915,1.0,1.0,949.0,Monthly,531,FL
86916,2.0,3.0,1016.0,Monthly,1450,FL
86917,1.0,1.0,985.0,Monthly,847,NC
86918,2.0,2.0,1335.0,Monthly,1300,GA
86919,1.0,2.0,960.0,Monthly,900,TX
86920,1.0,1.0,1475.0,Monthly,772,TX
86921,1.0,2.0,895.0,Monthly,600,WI
86922,1.0,1.0,550.0,Monthly,350,GA
86923,1.0,1.0,1288.0,Monthly,880,NC
86924,1.0,1.0,885.0,Monthly,757,NC
86925,1.0,1.0,820.0,Monthly,604,FL
86926,1.0,2.0,3250.0,Monthly,1050,MA
86927,3.0,3.0,1450.0,Monthly,1393,FL
86928,1.0,2.0,3025.0,Monthly,594,MA
86929,1.0,1.0,5095.0,Monthly,870,NY
86930,1.0,1.0,1660.0,Monthly,815,CA
86931,1.0,1.0,1150.0,Monthly,702,WI
86932,2.0,4.0,975.0,Monthly,1400,KS
86933,1.0,1.0,1054.0,Monthly,849,FL
86934,1.0,2.0,995.0,Monthly,725,AZ
86935,1.0,2.0,1285.0,Monthly,530,VA
86936,2.0,2.0,1190.0,Monthly,1171,GA
86937,1.0,2.0,505.0,Monthly,320,KS
86938,2.0,2.0,1065.0,Monthly,1050,TN
86939,1.0,1.0,999.0,Monthly,751,MO
86940,1.0,1.0,981.0,Monthly,805,MO
86941,1.0,2.0,1020.0,Monthly,614,UT
86942,1.0,2.0,690.0,Monthly,813,IA
86943,1.0,1.0,1645.0,Monthly,720,CA
86944,2.0,3.0,1188.0,Monthly,1242,TN
86945,2.0,2.0,1203.0,Monthly,1165,GA
86946,2.0,2.0,2182.0,Monthly,1000,CA
86947,1.0,1.0,1395.0,Monthly,840,VA
86948,4.0,4.0,1995.0,Monthly,2376,UT
86949,2.0,2.0,2915.0,Monthly,1082,CA
86950,1.0,1.0,746.0,Monthly,700,TN
86951,2.0,4.0,1110.0,Monthly,1358,NC
86952,2.5,3.0,1395.0,Monthly,2232,GA
86953,2.5,4.0,1595.0,Monthly,2216,NC
86954,1.0,2.0,987.0,Monthly,890,NC
86955,2.0,2.0,1049.0,Monthly,1157,GA
86956,1.0,1.0,1850.0,Monthly,807,FL
86957,1.0,1.0,739.0,Monthly,662,IA
86958,1.0,1.0,1910.0,Monthly,813,FL
86959,1.0,1.0,1915.0,Monthly,867,FL
86960,2.0,3.0,1329.0,Monthly,1300,AZ
86961,2.0,2.0,1142.0,Monthly,1015,UT
86962,2.0,2.0,994.0,Monthly,1000,MO
86963,2.0,2.0,2367.0,Monthly,1185,VA
86964,2.0,2.0,1618.0,Monthly,1056,NC
86965,2.0,2.0,1080.0,Monthly,1188,TN
86966,2.5,4.0,2095.0,Monthly,3496,NC
86967,1.0,1.0,925.0,Monthly,835,TN
86968,1.0,1.0,950.0,Monthly,835,TN
86969,1.0,2.0,867.0,Monthly,779,MO
86970,2.0,2.0,1175.0,Monthly,1276,GA
86971,1.0,1.0,1799.0,Monthly,577,VA
86972,1.0,2.0,999.0,Monthly,908,TN
86973,1.0,1.0,735.0,Monthly,750,IA
86974,2.0,3.0,875.0,Monthly,1234,GA
86975,1.0,2.0,999.0,Monthly,908,TN
86976,2.0,2.0,1065.0,Monthly,909,AZ
86977,1.0,1.0,885.0,Monthly,760,MO
86978,1.0,1.0,1995.0,Monthly,698,UT
86979,2.0,2.0,3580.0,Monthly,1132,CA
86980,2.0,2.0,3795.0,Monthly,1558,UT
86981,1.0,1.0,888.0,Monthly,611,AZ
86982,1.0,1.0,915.0,Monthly,816,NC
86983,1.0,1.0,750.0,Monthly,800,NC
86984,2.0,3.0,1215.0,Monthly,1577,MO
86985,1.0,1.0,1565.0,Monthly,652,VA
86986,1.0,1.0,1350.0,Monthly,600,VA
86987,1.0,2.0,1295.0,Monthly,750,UT
86988,1.0,1.0,964.0,Monthly,670,FL
86989,1.0,1.0,955.0,Monthly,800,TN
86990,1.0,1.0,999.0,Monthly,768,NC
86991,1.0,2.0,1100.0,Monthly,1035,IA
86992,2.0,3.0,1855.0,Monthly,1000,CA
86993,1.5,2.0,550.0,Monthly,939,GA
86994,2.0,3.0,2358.0,Monthly,1398,MO
86995,1.0,1.0,945.0,Monthly,841,MO
86996,2.0,2.0,1485.0,Monthly,1058,GA
86997,1.0,2.0,1274.0,Monthly,1017,AZ
86998,1.0,1.0,1555.0,Monthly,667,VA
86999,1.0,1.0,1049.0,Monthly,720,AZ
87000,2.0,2.0,1262.0,Monthly,1102,AZ
87001,1.0,1.0,609.0,Monthly,550,TN
87002,1.0,1.0,1125.0,Monthly,798,AZ
87003,2.0,2.0,3085.0,Monthly,1240,VA
87004,1.0,1.0,1745.0,Monthly,720,VA
87005,1.0,1.0,2041.0,Monthly,815,VA
87006,1.0,1.0,939.0,Monthly,796,TN
87007,2.0,2.0,956.0,Monthly,1101,NC
87008,1.0,1.0,2422.0,Monthly,980,VA
87009,2.0,2.0,900.0,Monthly,864,AZ
87010,2.0,2.0,955.0,Monthly,967,AZ
87011,1.0,1.0,1095.0,Monthly,1293,TN
87012,2.0,2.0,2820.0,Monthly,1202,VA
87013,1.0,1.0,850.0,Monthly,671,MO
87014,2.0,2.0,1309.0,Monthly,1072,UT
87015,1.0,1.0,1035.0,Monthly,725,UT
87016,1.0,1.0,799.0,Monthly,708,UT
87017,1.0,1.0,900.0,Monthly,550,MO
87018,1.0,2.0,1275.0,Monthly,882,UT
87019,2.0,2.0,1905.0,Monthly,1035,CA
87020,1.0,1.0,1755.0,Monthly,769,VA
87021,1.5,2.0,810.0,Monthly,1050,IA
87022,1.0,1.0,2570.0,Monthly,944,VA
87023,1.0,2.0,1800.0,Monthly,576,VA
87024,1.5,2.0,1121.0,Monthly,963,UT
87025,1.0,1.0,1810.0,Monthly,800,VA
87026,1.0,2.0,1774.0,Monthly,543,VA
87027,1.0,1.0,780.0,Monthly,650,TN
87028,1.0,1.0,2155.0,Monthly,801,VA
87029,2.0,2.0,2843.0,Monthly,1218,VA
87030,1.0,2.0,1759.0,Monthly,850,VA
87031,1.0,1.0,2991.0,Monthly,759,CA
87032,1.0,1.0,3112.0,Monthly,783,CA
87033,2.0,2.0,2962.0,Monthly,1149,CA
87034,1.0,1.0,1365.0,Monthly,776,TN
87035,1.0,2.0,2495.0,Monthly,820,CA
87036,2.0,2.0,1870.0,Monthly,900,CA
87037,1.0,1.0,2495.0,Monthly,960,VA
87038,1.0,1.0,1378.0,Monthly,925,NC
87039,2.0,3.0,2200.0,Monthly,1092,CA
87040,1.0,1.0,2695.0,Monthly,720,CA
87041,1.0,2.0,1120.0,Monthly,1038,IA
87042,1.0,1.0,2166.0,Monthly,763,NC
87043,2.0,2.0,799.0,Monthly,978,AZ
87044,2.0,2.0,1509.0,Monthly,1130,NC
87045,1.0,2.0,1375.0,Monthly,700,CA
87046,2.0,2.0,1820.0,Monthly,964,CA
87047,1.0,1.0,650.0,Monthly,644,TN
87048,2.0,1.0,1300.0,Monthly,1108,TN
87049,1.0,1.0,1225.0,Monthly,676,VA
87050,1.0,1.0,905.0,Monthly,808,TN
87051,2.0,2.0,1129.0,Monthly,1155,TN
87052,1.0,1.0,1845.0,Monthly,789,CA
87053,1.0,1.0,1073.0,Monthly,992,NC
87054,1.0,1.0,890.0,Monthly,772,GA
87055,1.0,2.0,944.0,Monthly,1105,TN
87056,2.0,3.0,1998.0,Monthly,1836,FL
87057,1.0,1.0,1705.0,Monthly,888,FL
87058,2.0,3.0,2128.0,Monthly,1365,FL
87059,1.0,1.0,724.0,Monthly,656,TX
87060,1.0,1.0,1200.0,Monthly,603,CA
87061,1.0,1.0,899.0,Monthly,929,TX
87062,2.0,2.0,2080.0,Monthly,1501,FL
87063,1.0,1.0,840.0,Monthly,612,TX
87064,1.0,1.0,1215.0,Monthly,700,VA
87065,2.5,2.0,1950.0,Monthly,1314,CA
87066,1.0,1.0,924.0,Monthly,829,TX
87067,1.0,1.0,1075.0,Monthly,500,TN
87068,1.0,1.0,776.0,Monthly,876,IN
87069,1.0,1.0,2150.0,Monthly,762,CA
87070,2.0,2.0,1097.0,Monthly,931,TX
87071,1.0,1.0,815.0,Monthly,612,TX
87072,1.0,1.0,2100.0,Monthly,762,CA
87073,2.0,3.0,1365.0,Monthly,1286,TX
87074,1.0,2.0,1115.0,Monthly,850,TX
87075,1.0,2.0,1115.0,Monthly,850,TX
87076,1.0,2.0,1308.0,Monthly,1007,FL
87077,2.0,2.0,1475.0,Monthly,650,CA
87078,2.0,3.0,1507.0,Monthly,1156,TX
87079,2.0,2.0,1138.0,Monthly,928,TX
87080,1.0,2.0,680.0,Monthly,448,TX
87081,2.0,2.0,1879.0,Monthly,1052,TN
87082,2.0,2.0,2804.0,Monthly,1105,CA
87083,1.0,1.0,970.0,Monthly,915,TX
87084,1.0,2.0,975.0,Monthly,870,TX
87085,1.0,1.0,911.0,Monthly,602,TX
87086,1.0,1.0,1340.0,Monthly,751,MO
87087,2.0,2.0,1239.0,Monthly,1264,TX
87088,1.0,1.0,1450.0,Monthly,807,VA
87089,2.0,2.0,909.0,Monthly,1000,GA
87090,1.5,2.0,745.0,Monthly,770,TX
87091,2.0,2.0,805.0,Monthly,955,TX
87092,1.0,2.0,775.0,Monthly,900,TX
87093,1.0,1.0,765.0,Monthly,668,AZ
87094,1.0,2.0,875.0,Monthly,850,TX
87095,1.0,1.0,963.0,Monthly,462,TN
87096,1.0,2.0,861.0,Monthly,1148,MS
87097,2.0,2.0,1505.0,Monthly,1112,NC
87098,4.0,5.0,2117.0,Monthly,3325,AZ
87099,1.0,1.0,1210.0,Monthly,777,GA
87100,1.0,1.0,3370.0,Monthly,804,CA
87101,2.0,3.0,1487.0,Monthly,1597,TX
87102,2.0,2.0,1159.0,Monthly,1121,NC
87103,1.0,1.0,915.0,Monthly,627,TX
87104,1.0,1.0,575.0,Monthly,600,MS
87105,1.0,1.0,1008.0,Monthly,922,TX
87106,1.0,1.0,1253.0,Monthly,629,TX
87107,2.0,2.0,2400.0,Monthly,1180,TN
87108,1.0,2.0,1898.0,Monthly,1000,CA
87109,2.0,2.0,1520.0,Monthly,1073,TX
87110,1.0,1.0,1373.0,Monthly,884,GA
87111,2.0,2.0,1581.0,Monthly,1216,GA
87112,1.0,1.0,1159.0,Monthly,751,TX
